SENSOR,1,1.000334926,
SENSOR,2,2.02234491,
SENSOR,3,4.09241362,
ODOMETRY,0,0,0
SENSOR,1,0.8394559935,
SENSOR,2,2.052311772,
SENSOR,3,3.888436384,
ODOMETRY,0,0,0
SENSOR,1,1.137202864,
SENSOR,2,2.031775112,
SENSOR,3,3.992604405,
ODOMETRY,0,0,0
SENSOR,1,1.088186894,
SENSOR,2,2.140495596,
SENSOR,3,4.01803004,
ODOMETRY,0,0,0
SENSOR,1,0.9424058142,
SENSOR,2,1.924252901,
SENSOR,3,3.89714235,
ODOMETRY,0,0,0
SENSOR,1,1.026155729,
SENSOR,2,1.891365855,
SENSOR,3,3.922854192,
ODOMETRY,0,0,0
SENSOR,1,0.9399114338,
SENSOR,2,1.83914226,
SENSOR,3,3.968368002,
ODOMETRY,0,0,0
SENSOR,1,0.9845769662,
SENSOR,2,1.948814678,
SENSOR,3,4.018710623,
ODOMETRY,0,0,0
SENSOR,1,0.95329408,
SENSOR,2,1.9586227,
SENSOR,3,4.005348033,
ODOMETRY,0,0,0
SENSOR,1,1.134865048,
SENSOR,2,1.932268855,
SENSOR,3,3.954020002,
ODOMETRY,0,0,0
SENSOR,1,1.176160261,
SENSOR,2,2.06268761,
SENSOR,3,4.163175891,
ODOMETRY,0,0,0
SENSOR,1,0.9007743556,
SENSOR,2,1.968430192,
SENSOR,3,4.006097164,
ODOMETRY,0,0,0
SENSOR,1,1.137166953,
SENSOR,2,2.05729389,
SENSOR,3,3.876666627,
ODOMETRY,0,0,0
SENSOR,1,0.9332044087,
SENSOR,2,2.13242237,
SENSOR,3,4.105871708,
ODOMETRY,0,0,0
SENSOR,1,0.9521738209,
SENSOR,2,2.174806145,
SENSOR,3,3.887084398,
ODOMETRY,0,0,0
SENSOR,1,1.0020843,
SENSOR,2,1.972016798,
SENSOR,3,3.965922864,
ODOMETRY,0,0,0
SENSOR,1,1.079836147,
SENSOR,2,1.877783255,
SENSOR,3,3.916671276,
ODOMETRY,0,0,0
SENSOR,1,0.9538737006,
SENSOR,2,1.898893776,
SENSOR,3,4.237870929,
ODOMETRY,0,0,0
SENSOR,1,0.816248242,
SENSOR,2,1.936499526,
SENSOR,3,4.015808291,
ODOMETRY,0,0,0
SENSOR,1,1.107335778,
SENSOR,2,2.033052302,
SENSOR,3,4.092862016,
ODOMETRY,0,0,0
SENSOR,1,1.132660305,
SENSOR,2,1.92198924,
SENSOR,3,4.121689795,
ODOMETRY,0,0,0
SENSOR,1,0.97938439,
SENSOR,2,1.978351593,
SENSOR,3,3.977717474,
ODOMETRY,0,0,0
SENSOR,1,0.8463997488,
SENSOR,2,2.128392773,
SENSOR,3,3.95628725,
ODOMETRY,0,0,0
SENSOR,1,1.23835413,
SENSOR,2,1.928437477,
SENSOR,3,3.971759203,
ODOMETRY,0,0,0
SENSOR,1,0.916323514,
SENSOR,2,1.944341837,
SENSOR,3,3.839418041,
ODOMETRY,0,0,0
SENSOR,1,1.183000108,
SENSOR,2,1.894046088,
SENSOR,3,3.973949131,
ODOMETRY,0,0,0
SENSOR,1,0.9501684142,
SENSOR,2,1.926718042,
SENSOR,3,3.950387718,
ODOMETRY,0,0,0
SENSOR,1,0.9273388004,
SENSOR,2,1.873024225,
SENSOR,3,4.031754585,
ODOMETRY,0,0,0
SENSOR,1,0.9464867394,
SENSOR,2,1.76057396,
SENSOR,3,4.045372471,
ODOMETRY,0,0,0
SENSOR,1,0.8133288695,
SENSOR,2,2.112747588,
SENSOR,3,3.919063664,
ODOMETRY,0,0,0
SENSOR,1,1.152799529,
SENSOR,2,1.981886158,
SENSOR,3,4.067578066,
ODOMETRY,0,0,0
SENSOR,1,0.904029039,
SENSOR,2,2.160815177,
SENSOR,3,3.924365403,
ODOMETRY,0,0,0
SENSOR,1,1.020545986,
SENSOR,2,1.969303515,
SENSOR,3,3.94743241,
ODOMETRY,0,0,0
SENSOR,1,1.004372381,
SENSOR,2,1.992825677,
SENSOR,3,4.247043849,
ODOMETRY,0,0,0
SENSOR,1,0.9885745792,
SENSOR,2,2.051871989,
SENSOR,3,4.03335016,
ODOMETRY,0,0,0
SENSOR,1,0.9621429438,
SENSOR,2,2.001775019,
SENSOR,3,4.057567438,
ODOMETRY,0,0,0
SENSOR,1,1.056508358,
SENSOR,2,2.210841155,
SENSOR,3,4.099214924,
ODOMETRY,0,0,0
SENSOR,1,1.100821798,
SENSOR,2,1.986432672,
SENSOR,3,3.91630004,
ODOMETRY,0,0,0
SENSOR,1,0.9624336611,
SENSOR,2,2.145656571,
SENSOR,3,4.217470903,
ODOMETRY,0,0,0
SENSOR,1,0.9728363907,
SENSOR,2,2.057113598,
SENSOR,3,3.833783045,
ODOMETRY,0,0,0
SENSOR,1,0.9390187519,
SENSOR,2,1.817182991,
SENSOR,3,3.897468541,
ODOMETRY,0,0,0
SENSOR,1,1.118679148,
SENSOR,2,1.944826556,
SENSOR,3,4.070984524,
ODOMETRY,0,0,0
SENSOR,1,1.104719938,
SENSOR,2,1.952328675,
SENSOR,3,4.083538133,
ODOMETRY,0,0,0
SENSOR,1,0.8878468482,
SENSOR,2,2.185624322,
SENSOR,3,4.031465194,
ODOMETRY,0,0,0
SENSOR,1,1.0071529,
SENSOR,2,1.923978019,
SENSOR,3,4.007720708,
ODOMETRY,0,0,0
SENSOR,1,1.208076682,
SENSOR,2,1.962101024,
SENSOR,3,4.142760204,
ODOMETRY,0,0,0
SENSOR,1,0.9579955744,
SENSOR,2,1.933819353,
SENSOR,3,3.894300202,
ODOMETRY,0,0,0
SENSOR,1,1.007148075,
SENSOR,2,1.788538282,
SENSOR,3,4.055887719,
ODOMETRY,0,0,0
SENSOR,1,0.9637261994,
SENSOR,2,1.954049697,
SENSOR,3,3.814285115,
ODOMETRY,0,0,0
SENSOR,1,1.090076828,
SENSOR,2,1.978383643,
SENSOR,3,4.118900565,
ODOMETRY,0,0,0
SENSOR,1,0.9528460819,
SENSOR,2,1.941976723,
SENSOR,3,3.863161427,
ODOMETRY,0,0,0
SENSOR,1,0.9101271348,
SENSOR,2,2.0425309,
SENSOR,3,3.966653025,
ODOMETRY,0,0,0
SENSOR,1,1.168654882,
SENSOR,2,1.811214868,
SENSOR,3,4.038356465,
ODOMETRY,0,0,0
SENSOR,1,1.080176825,
SENSOR,2,2.130302036,
SENSOR,3,4.134318941,
ODOMETRY,0,0,0
SENSOR,1,0.9116961767,
SENSOR,2,2.026243687,
SENSOR,3,3.960124364,
ODOMETRY,0,0,0
SENSOR,1,0.9159481285,
SENSOR,2,1.943400998,
SENSOR,3,3.949971553,
ODOMETRY,0,0,0
SENSOR,1,1.010277907,
SENSOR,2,1.993458602,
SENSOR,3,4.021863934,
ODOMETRY,0,0,0
SENSOR,1,1.016867435,
SENSOR,2,2.177838608,
SENSOR,3,4.09816559,
ODOMETRY,0,0,0
SENSOR,1,1.062185359,
SENSOR,2,1.899246882,
SENSOR,3,3.860264638,
ODOMETRY,0,0,0
SENSOR,1,0.9683078612,
SENSOR,2,1.950078883,
SENSOR,3,3.959766227,
ODOMETRY,0,0,0
SENSOR,1,0.9709088484,
SENSOR,2,1.924981679,
SENSOR,3,3.969755173,
